TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,Year,Month,Day,DayName,CalculateRevenue,AgeGroup
851,2018-12-24,11:12:50,355,29,Male,City_19,84.0,False,658,Food_Product,Food,1,32.11197584,32.11197584,Debit Card,True,3.211197584,False,In-Store,0.0,Snowy,Black Friday,3,False,2018,12,24,Monday,32.11197584,Adult
852,2019-12-16,20:50:46,108,39,Male,City_18,Online,True,439,Toys_Product,Toys,2,34.23936487,68.47872974,Cash,True,6.847872974,True,Express,5.0,Rainy,Black Friday,3,False,2019,12,16,Monday,68.47872974,Mid-Age
853,2018-11-12,17:50:15,13,22,Female,City_7,22.0,False,426,Decorations_Product,Decorations,5,23.01604946,115.0802473,Cash,True,0.0,True,In-Store,0.0,Rainy,No Events,3,True,2018,11,12,Monday,115.08024730000001,Youth
854,2019-12-02,3:44:12,453,29,Male,City_12,Online,True,630,Toys_Product,Toys,5,21.66265907,108.3132954,Credit Card,False,10.83132954,False,Standard,3.0,Snowy,Black Friday,3,True,2019,12,2,Monday,108.31329535,Adult
855,2020-11-28,21:27:19,426,52,Female,City_7,Online,True,824,Clothing_Product,Clothing,5,65.13947577,325.6973789,Cash,False,32.56973789,False,Express,3.0,Sunny,Black Friday,3,False,2020,11,28,Saturday,325.69737885,Senior
856,2023-12-05,10:45:11,21,45,Other,City_15,86.0,False,421,Decorations_Product,Decorations,1,14.03372792,14.03372792,Online Payment,True,0.0,True,In-Store,0.0,Snowy,No Events,1,True,2023,12,5,Tuesday,14.03372792,Mid-Age
857,2021-12-10,3:28:11,345,21,Female,City_15,Online,True,664,Food_Product,Food,4,29.55369569,118.2147828,Credit Card,False,0.0,True,Overnight,4.0,Snowy,Christmas Market,1,False,2021,12,10,Friday,118.21478276,Youth
858,2019-11-10,17:03:32,263,20,Other,City_5,Online,True,875,Toys_Product,Toys,1,45.53476102,45.53476102,Online Payment,False,4.553476102,False,Standard,5.0,Sunny,Black Friday,4,True,2019,11,10,Sunday,45.53476102,Youth
859,2020-11-16,19:19:20,35,64,Other,City_10,Online,True,430,Clothing_Product,Clothing,4,86.28124039,345.1249616,Cash,True,34.51249616,False,Express,3.0,Sunny,Black Friday,1,False,2020,11,16,Monday,345.12496156,Senior
860,2023-11-10,12:14:18,139,46,Male,City_16,Online,True,126,Decorations_Product,Decorations,4,99.98669753,399.9467901,Online Payment,True,39.99467901,True,Standard,4.0,Rainy,Black Friday,3,False,2023,11,10,Friday,399.94679012,Mid-Age
861,2020-11-29,20:22:16,145,22,Male,City_12,Online,True,193,Electronics_Product,Electronics,2,30.90463565,61.80927131,Cash,True,6.180927131,True,Overnight,5.0,Snowy,Black Friday,3,True,2020,11,29,Sunday,61.8092713,Youth
862,2020-11-08,18:42:55,397,32,Female,City_5,Online,True,567,Clothing_Product,Clothing,3,57.68405871,173.0521761,Cash,True,0.0,True,Standard,2.0,Snowy,Christmas Market,3,True,2020,11,8,Sunday,173.05217613000002,Adult
863,2023-11-11,16:56:36,164,40,Male,City_5,Online,True,656,Food_Product,Food,4,65.37171316,261.4868526,Debit Card,True,26.14868526,False,Express,4.0,Sunny,Black Friday,5,True,2023,11,11,Saturday,261.48685264,Mid-Age
864,2022-11-19,10:00:51,150,28,Male,City_2,85.0,False,282,Toys_Product,Toys,5,22.50740284,112.5370142,Credit Card,True,11.25370142,False,In-Store,0.0,Rainy,Black Friday,5,False,2022,11,19,Saturday,112.5370142,Adult
865,2019-12-30,7:54:26,163,27,Other,City_8,3.0,False,821,Decorations_Product,Decorations,5,31.92322765,159.6161382,Online Payment,False,0.0,False,In-Store,0.0,Sunny,No Events,2,True,2019,12,30,Monday,159.61613825,Adult
866,2023-12-06,17:33:01,164,54,Female,City_18,Online,True,626,Electronics_Product,Electronics,3,52.97613906,158.9284172,Credit Card,True,0.0,False,Standard,3.0,Snowy,No Events,3,True,2023,12,6,Wednesday,158.92841718,Senior
867,2021-11-05,8:23:19,454,57,Female,City_15,Online,True,937,Clothing_Product,Clothing,4,47.08293191,188.3317276,Online Payment,False,18.83317276,False,Standard,2.0,Rainy,Black Friday,3,True,2021,11,5,Friday,188.33172764,Senior
868,2021-12-18,14:34:28,368,50,Other,City_5,Online,True,212,Decorations_Product,Decorations,3,65.56751666,196.70255,Cash,False,0.0,True,Overnight,3.0,Snowy,Christmas Market,3,False,2021,12,18,Saturday,196.70254998,Mid-Age
869,2022-12-25,21:23:24,63,59,Female,City_18,34.0,False,935,Clothing_Product,Clothing,3,26.77279578,80.31838734,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,5,False,2022,12,25,Sunday,80.31838734,Senior
870,2022-11-21,2:37:02,360,57,Other,City_5,Online,True,419,Clothing_Product,Clothing,3,99.81244879,299.4373464,Cash,False,0.0,True,Overnight,5.0,Sunny,Christmas Market,5,True,2022,11,21,Monday,299.43734637,Senior
871,2019-12-09,22:35:04,474,60,Other,City_2,Online,True,944,Clothing_Product,Clothing,1,95.95720501,95.95720501,Debit Card,False,0.0,True,Standard,5.0,Sunny,Christmas Market,1,True,2019,12,9,Monday,95.95720501,Senior
872,2021-12-30,0:14:07,117,21,Female,City_8,Online,True,955,Electronics_Product,Electronics,4,26.13219296,104.5287718,Online Payment,False,0.0,True,Standard,5.0,Rainy,No Events,3,True,2021,12,30,Thursday,104.52877184,Youth
873,2018-11-14,9:08:01,161,59,Male,City_8,43.0,False,936,Electronics_Product,Electronics,4,82.92350927,331.6940371,Debit Card,False,0.0,True,In-Store,0.0,Rainy,Christmas Market,2,False,2018,11,14,Wednesday,331.69403708,Senior
874,2022-11-02,15:44:43,46,46,Male,City_17,Online,True,207,Food_Product,Food,3,34.41213292,103.2363987,Cash,True,10.32363987,True,Standard,2.0,Sunny,Black Friday,3,True,2022,11,2,Wednesday,103.23639875999999,Mid-Age
875,2019-11-30,4:24:34,273,36,Male,City_18,59.0,False,799,Clothing_Product,Clothing,2,67.33991464,134.6798293,Debit Card,False,0.0,False,In-Store,0.0,Rainy,Christmas Market,1,False,2019,11,30,Saturday,134.67982928,Mid-Age
876,2023-12-25,8:23:14,295,38,Female,City_16,Online,True,325,Clothing_Product,Clothing,3,26.74172111,80.22516334,Cash,False,0.0,True,Express,2.0,Sunny,No Events,5,False,2023,12,25,Monday,80.22516333,Mid-Age
877,2023-11-30,19:35:31,157,19,Male,City_11,Online,True,434,Food_Product,Food,1,24.40411192,24.40411192,Cash,True,0.0,False,Standard,2.0,Sunny,Christmas Market,1,False,2023,11,30,Thursday,24.40411192,Youth
878,2023-12-28,10:58:32,453,69,Male,City_17,Online,True,948,Clothing_Product,Clothing,5,23.26438387,116.3219194,Debit Card,False,0.0,True,Express,1.0,Rainy,No Events,2,True,2023,12,28,Thursday,116.32191935,Senior
879,2019-12-12,7:51:12,120,38,Other,City_7,Online,True,84,Toys_Product,Toys,1,85.32004366,85.32004366,Debit Card,False,0.0,False,Express,5.0,Snowy,No Events,2,True,2019,12,12,Thursday,85.32004366,Mid-Age
880,2021-11-02,6:41:29,39,67,Female,City_7,Online,True,503,Electronics_Product,Electronics,5,80.05464248,400.2732124,Cash,False,40.02732124,False,Standard,1.0,Snowy,Black Friday,3,True,2021,11,2,Tuesday,400.2732124,Senior
881,2023-11-23,22:10:08,136,65,Other,City_3,Online,True,406,Toys_Product,Toys,3,36.33715969,109.0114791,Cash,False,10.90114791,False,Standard,3.0,Rainy,Black Friday,2,True,2023,11,23,Thursday,109.01147907000001,Senior
882,2022-11-12,7:25:30,185,68,Male,City_18,91.0,False,641,Electronics_Product,Electronics,4,47.35857584,189.4343034,Cash,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,1,False,2022,11,12,Saturday,189.43430336,Senior
883,2022-12-23,21:14:19,345,25,Other,City_18,Online,True,694,Decorations_Product,Decorations,1,83.25857348,83.25857348,Credit Card,False,8.325857348,True,Overnight,3.0,Snowy,Black Friday,5,False,2022,12,23,Friday,83.25857348,Youth
884,2020-11-28,14:02:57,271,38,Male,City_1,23.0,False,896,Toys_Product,Toys,3,75.13277438,225.3983231,Credit Card,True,22.53983231,True,In-Store,0.0,Rainy,Black Friday,4,False,2020,11,28,Saturday,225.39832314,Mid-Age
885,2020-11-05,20:18:42,29,50,Female,City_9,49.0,False,241,Food_Product,Food,1,64.22248712,64.22248712,Online Payment,False,0.0,True,In-Store,0.0,Sunny,Christmas Market,5,True,2020,11,5,Thursday,64.22248712,Mid-Age
886,2020-11-26,1:16:53,490,60,Other,City_5,Online,True,581,Electronics_Product,Electronics,1,42.95267709,42.95267709,Online Payment,False,4.295267709,False,Overnight,1.0,Sunny,Black Friday,3,True,2020,11,26,Thursday,42.95267709,Senior
887,2022-11-29,1:28:20,248,29,Male,City_7,Online,True,913,Toys_Product,Toys,4,36.26790186,145.0716074,Cash,True,14.50716074,False,Express,2.0,Rainy,Black Friday,1,True,2022,11,29,Tuesday,145.07160744,Adult
888,2018-11-14,5:08:44,444,55,Male,City_8,15.0,False,400,Food_Product,Food,3,75.40033377,226.2010013,Credit Card,True,0.0,True,In-Store,0.0,Sunny,No Events,4,True,2018,11,14,Wednesday,226.20100131,Senior
889,2020-11-18,2:53:19,165,26,Male,City_3,Online,True,824,Toys_Product,Toys,3,26.45579647,79.36738942,Cash,False,0.0,False,Standard,5.0,Rainy,No Events,2,False,2020,11,18,Wednesday,79.36738941,Adult
890,2023-11-25,23:05:51,284,43,Male,City_14,Online,True,323,Decorations_Product,Decorations,2,49.30542088,98.61084176,Credit Card,False,9.861084176,True,Standard,3.0,Rainy,Black Friday,3,False,2023,11,25,Saturday,98.61084176,Mid-Age
891,2023-12-28,20:00:38,67,22,Other,City_2,Online,True,914,Food_Product,Food,4,99.16830109,396.6732043,Cash,False,0.0,True,Standard,5.0,Rainy,Christmas Market,3,True,2023,12,28,Thursday,396.67320436,Youth
892,2023-12-07,20:37:53,162,62,Male,City_19,Online,True,798,Decorations_Product,Decorations,1,15.69727244,15.69727244,Debit Card,True,1.569727244,True,Standard,4.0,Snowy,Black Friday,3,True,2023,12,7,Thursday,15.69727244,Senior
893,2020-11-12,21:21:38,475,29,Other,City_13,Online,True,260,Food_Product,Food,3,49.45114606,148.3534382,Debit Card,True,0.0,False,Express,5.0,Sunny,No Events,1,False,2020,11,12,Thursday,148.35343818,Adult
894,2020-11-04,1:51:51,35,50,Female,City_13,87.0,False,91,Decorations_Product,Decorations,5,92.78879591,463.9439795,Credit Card,False,46.39439795,True,In-Store,0.0,Sunny,Black Friday,3,True,2020,11,4,Wednesday,463.94397955,Mid-Age
895,2021-12-01,12:00:06,451,58,Female,City_9,Online,True,355,Clothing_Product,Clothing,3,43.04791767,129.143753,Online Payment,False,12.9143753,False,Standard,1.0,Sunny,Black Friday,1,False,2021,12,1,Wednesday,129.14375300999998,Senior
896,2018-11-05,0:13:10,492,45,Other,City_19,87.0,False,802,Electronics_Product,Electronics,1,88.72898274,88.72898274,Debit Card,False,8.872898274,False,In-Store,0.0,Sunny,Black Friday,5,False,2018,11,5,Monday,88.72898274,Mid-Age
897,2022-11-23,2:40:06,109,32,Other,City_10,90.0,False,122,Food_Product,Food,4,52.87784815,211.5113926,Debit Card,False,21.15113926,True,In-Store,0.0,Snowy,Black Friday,3,True,2022,11,23,Wednesday,211.5113926,Adult
898,2018-11-17,20:45:50,241,18,Female,City_1,91.0,False,774,Electronics_Product,Electronics,1,55.3905084,55.3905084,Credit Card,False,5.53905084,True,In-Store,0.0,Sunny,Black Friday,5,True,2018,11,17,Saturday,55.3905084,Teen
899,2021-11-24,22:44:50,385,31,Male,City_20,23.0,False,223,Clothing_Product,Clothing,1,35.24255085,35.24255085,Cash,False,3.524255085,True,In-Store,0.0,Snowy,Black Friday,1,False,2021,11,24,Wednesday,35.24255085,Adult
900,2018-12-15,4:29:40,20,31,Other,City_2,64.0,False,555,Decorations_Product,Decorations,3,95.41796377,286.2538913,Online Payment,False,28.62538913,True,In-Store,0.0,Snowy,Black Friday,5,True,2018,12,15,Saturday,286.25389131,Adult
901,2021-11-30,2:37:48,412,50,Female,City_2,31.0,False,988,Toys_Product,Toys,1,10.91631575,10.91631575,Cash,True,1.091631575,False,In-Store,0.0,Sunny,Black Friday,3,False,2021,11,30,Tuesday,10.91631575,Mid-Age
902,2020-11-24,12:57:11,105,25,Female,City_8,Online,True,482,Clothing_Product,Clothing,1,82.24076371,82.24076371,Credit Card,True,8.224076371,True,Express,5.0,Sunny,Black Friday,1,False,2020,11,24,Tuesday,82.24076371,Youth
903,2021-12-13,7:49:14,123,42,Female,City_7,53.0,False,642,Toys_Product,Toys,5,64.9686905,324.8434525,Cash,False,0.0,False,In-Store,0.0,Snowy,No Events,3,False,2021,12,13,Monday,324.84345249999996,Mid-Age
904,2018-11-17,4:15:54,174,57,Female,City_9,21.0,False,282,Electronics_Product,Electronics,4,67.30102319,269.2040928,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,2,True,2018,11,17,Saturday,269.20409276,Senior
905,2021-11-02,1:34:49,91,27,Other,City_10,62.0,False,974,Decorations_Product,Decorations,4,39.06029921,156.2411968,Cash,True,0.0,True,In-Store,0.0,Rainy,Christmas Market,3,False,2021,11,2,Tuesday,156.24119684,Adult
906,2020-12-23,11:18:59,59,51,Other,City_12,Online,True,603,Electronics_Product,Electronics,3,90.3871361,271.1614083,Credit Card,True,0.0,False,Express,4.0,Snowy,No Events,3,True,2020,12,23,Wednesday,271.1614083,Senior
907,2020-11-15,13:50:12,12,42,Male,City_12,86.0,False,772,Toys_Product,Toys,5,93.15841651,465.7920825,Debit Card,True,46.57920825,False,In-Store,0.0,Snowy,Black Friday,2,False,2020,11,15,Sunday,465.79208255,Mid-Age
908,2021-12-09,18:45:46,214,34,Other,City_5,Online,True,347,Food_Product,Food,1,31.9667329,31.9667329,Cash,True,3.19667329,True,Express,2.0,Sunny,Black Friday,5,True,2021,12,9,Thursday,31.9667329,Adult
909,2018-11-09,17:47:51,262,18,Other,City_16,Online,True,602,Decorations_Product,Decorations,1,62.68915227,62.68915227,Debit Card,False,0.0,False,Overnight,5.0,Snowy,No Events,1,True,2018,11,9,Friday,62.68915227,Teen
910,2020-11-24,18:18:17,12,64,Other,City_11,Online,True,124,Electronics_Product,Electronics,4,18.13867002,72.55468008,Credit Card,True,7.255468008,True,Express,2.0,Sunny,Black Friday,4,True,2020,11,24,Tuesday,72.55468008,Senior
911,2018-11-25,18:14:05,92,41,Male,City_4,45.0,False,476,Clothing_Product,Clothing,4,40.83899747,163.3559899,Online Payment,True,16.33559899,False,In-Store,0.0,Sunny,Black Friday,1,False,2018,11,25,Sunday,163.35598988,Mid-Age
912,2020-12-01,5:46:14,138,69,Male,City_3,59.0,False,561,Electronics_Product,Electronics,2,50.1469808,100.2939616,Debit Card,False,0.0,False,In-Store,0.0,Sunny,Christmas Market,3,True,2020,12,1,Tuesday,100.2939616,Senior
913,2023-12-08,8:18:28,202,42,Other,City_13,Online,True,688,Decorations_Product,Decorations,3,95.65843624,286.9753087,Cash,False,0.0,True,Standard,3.0,Rainy,No Events,5,False,2023,12,8,Friday,286.97530872,Mid-Age
914,2019-12-12,21:33:56,382,31,Female,City_12,7.0,False,422,Electronics_Product,Electronics,2,99.7425632,199.4851264,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,2,False,2019,12,12,Thursday,199.4851264,Adult
915,2020-12-04,21:17:17,181,57,Other,City_20,Online,True,641,Toys_Product,Toys,1,37.47485792,37.47485792,Cash,True,3.747485792,False,Standard,2.0,Sunny,Black Friday,5,False,2020,12,4,Friday,37.47485792,Senior
916,2020-11-28,5:48:14,192,38,Other,City_18,13.0,False,403,Electronics_Product,Electronics,3,18.86625021,56.59875064,Online Payment,False,5.659875064,True,In-Store,0.0,Snowy,Black Friday,5,True,2020,11,28,Saturday,56.59875063,Mid-Age
917,2021-12-10,11:32:21,46,62,Female,City_18,95.0,False,755,Clothing_Product,Clothing,3,69.11194629,207.3358389,Debit Card,False,20.73358389,False,In-Store,0.0,Snowy,Black Friday,4,False,2021,12,10,Friday,207.33583887000003,Senior
918,2018-12-20,12:24:32,470,25,Female,City_20,10.0,False,739,Decorations_Product,Decorations,2,43.53851621,87.07703243,Credit Card,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,4,False,2018,12,20,Thursday,87.07703242,Youth
919,2020-12-03,1:40:13,390,44,Male,City_17,98.0,False,90,Food_Product,Food,3,81.1015012,243.3045036,Cash,False,0.0,True,In-Store,0.0,Sunny,No Events,2,True,2020,12,3,Thursday,243.3045036,Mid-Age
920,2022-12-22,5:09:52,483,48,Female,City_15,Online,True,966,Toys_Product,Toys,5,90.94951856,454.7475928,Cash,True,0.0,True,Express,1.0,Sunny,No Events,5,True,2022,12,22,Thursday,454.7475928,Mid-Age
921,2021-11-13,11:02:39,425,60,Male,City_3,Online,True,735,Toys_Product,Toys,1,94.64646202,94.64646202,Cash,True,0.0,True,Express,3.0,Rainy,Christmas Market,3,True,2021,11,13,Saturday,94.64646202,Senior
922,2018-11-21,0:23:25,239,38,Other,City_6,30.0,False,325,Clothing_Product,Clothing,3,98.45899249,295.3769775,Debit Card,False,0.0,False,In-Store,0.0,Sunny,Christmas Market,1,True,2018,11,21,Wednesday,295.37697747,Mid-Age
923,2023-11-18,18:55:08,438,27,Female,City_19,62.0,False,834,Clothing_Product,Clothing,5,39.10016768,195.5008384,Cash,False,0.0,False,In-Store,0.0,Sunny,No Events,3,True,2023,11,18,Saturday,195.5008384,Adult
924,2022-12-18,15:08:54,278,40,Female,City_16,10.0,False,287,Decorations_Product,Decorations,1,21.42146324,21.42146324,Cash,False,0.0,False,In-Store,0.0,Rainy,Christmas Market,2,True,2022,12,18,Sunday,21.42146324,Mid-Age
925,2023-11-02,13:40:36,350,40,Female,City_8,Online,True,4,Food_Product,Food,4,62.93382088,251.7352835,Credit Card,True,25.17352835,False,Overnight,5.0,Rainy,Black Friday,4,False,2023,11,2,Thursday,251.73528352,Mid-Age
926,2022-11-07,11:11:44,298,47,Female,City_15,Online,True,309,Clothing_Product,Clothing,4,33.68235566,134.7294226,Debit Card,True,0.0,False,Express,3.0,Snowy,No Events,4,False,2022,11,7,Monday,134.72942264,Mid-Age
927,2018-12-21,10:28:44,224,66,Other,City_13,Online,True,125,Decorations_Product,Decorations,1,85.46646675,85.46646675,Online Payment,True,8.546646675,False,Standard,4.0,Sunny,Black Friday,2,True,2018,12,21,Friday,85.46646675,Senior
928,2020-12-12,20:20:07,302,58,Male,City_17,74.0,False,364,Electronics_Product,Electronics,3,50.37617266,151.128518,Credit Card,False,0.0,False,In-Store,0.0,Rainy,No Events,1,False,2020,12,12,Saturday,151.12851798,Senior
929,2021-12-18,9:58:34,59,24,Other,City_4,Online,True,770,Decorations_Product,Decorations,2,67.96457533,135.9291507,Online Payment,False,13.59291507,True,Overnight,3.0,Sunny,Black Friday,2,True,2021,12,18,Saturday,135.92915066,Youth
930,2022-12-14,8:38:21,45,51,Other,City_14,Online,True,806,Toys_Product,Toys,1,48.54920126,48.54920126,Online Payment,True,0.0,True,Standard,3.0,Rainy,Christmas Market,3,True,2022,12,14,Wednesday,48.54920126,Senior
931,2021-11-01,22:11:51,355,55,Other,City_19,37.0,False,868,Clothing_Product,Clothing,4,45.02016075,180.080643,Debit Card,False,0.0,False,In-Store,0.0,Sunny,Christmas Market,4,True,2021,11,1,Monday,180.080643,Senior
932,2022-11-10,4:09:31,109,19,Male,City_11,Online,True,264,Electronics_Product,Electronics,5,29.01128101,145.056405,Credit Card,False,0.0,True,Express,4.0,Rainy,Christmas Market,4,True,2022,11,10,Thursday,145.05640505,Youth
933,2018-11-08,16:12:09,306,44,Male,City_5,Online,True,34,Toys_Product,Toys,5,46.89884747,234.4942373,Cash,True,0.0,True,Standard,2.0,Rainy,No Events,1,True,2018,11,8,Thursday,234.49423735,Mid-Age
934,2019-11-02,7:43:24,257,59,Other,City_4,84.0,False,363,Electronics_Product,Electronics,5,75.21087843,376.0543922,Cash,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,4,False,2019,11,2,Saturday,376.05439214999996,Senior
935,2022-11-29,21:55:02,366,50,Female,City_9,Online,True,223,Clothing_Product,Clothing,3,28.17806696,84.53420089,Debit Card,False,8.453420089,True,Overnight,3.0,Sunny,Black Friday,2,True,2022,11,29,Tuesday,84.53420088,Mid-Age
936,2019-12-30,13:22:28,447,38,Female,City_13,76.0,False,634,Electronics_Product,Electronics,5,14.81194176,74.05970878,Credit Card,False,0.0,False,In-Store,0.0,Rainy,Christmas Market,3,False,2019,12,30,Monday,74.0597088,Mid-Age
937,2022-12-11,17:46:11,258,40,Female,City_2,Online,True,91,Clothing_Product,Clothing,5,19.453254,97.26626998,Online Payment,False,0.0,False,Standard,2.0,Snowy,No Events,4,True,2022,12,11,Sunday,97.26627,Mid-Age
938,2023-11-01,13:51:43,112,19,Other,City_14,Online,True,946,Clothing_Product,Clothing,4,82.31243139,329.2497255,Debit Card,True,0.0,False,Standard,3.0,Snowy,No Events,5,False,2023,11,1,Wednesday,329.24972556,Youth
939,2023-12-22,1:08:22,352,34,Other,City_15,73.0,False,35,Clothing_Product,Clothing,5,36.083734,180.41867,Credit Card,True,18.041867,False,In-Store,0.0,Sunny,Black Friday,2,True,2023,12,22,Friday,180.41867,Adult
940,2018-11-24,13:05:15,271,34,Female,City_17,Online,True,913,Electronics_Product,Electronics,1,66.95373224,66.95373224,Online Payment,False,6.695373224,True,Express,2.0,Sunny,Black Friday,5,True,2018,11,24,Saturday,66.95373224,Adult
941,2022-12-01,21:40:26,392,22,Male,City_15,Online,True,479,Electronics_Product,Electronics,1,34.49782298,34.49782298,Credit Card,False,0.0,False,Overnight,4.0,Sunny,Christmas Market,5,False,2022,12,1,Thursday,34.49782298,Youth
942,2020-11-07,6:38:31,57,26,Other,City_18,26.0,False,119,Decorations_Product,Decorations,4,40.40579551,161.623182,Credit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,1,False,2020,11,7,Saturday,161.62318204,Adult
